_id,averagePrice,ceilingPrice,closePrice,closePriceAdjusted,day,exchange,floorPrice,foreignBuyValTotal,foreignBuyVolDeal,foreignBuyVolMatched,foreignBuyVolTotal,foreignCurrentRoom,foreignSellValTotal,foreignSellVolTotal,highestPrice,lowestPrice,netBuySellVal,netBuySellVol,openPrice,perPriceChange,priceChange,refPrice,symbol,totalBuyTrade,totalBuyTradeVol,totalDealVal,totalDealVol,totalMatchVal,totalMatchVol,totalSellTrade,totalSellTradeVol,tradingDate
6661725c4a08898920212f06,0,53000,47900,21661,2015_08_03,0,46500,20804205000,0,428750,428750,235780458,20475083000,423770,22520,21163,329122000,4980,22520,-0.04008016,-2000,22565,VCB,1446,2069730,0,0,53662000000,1106740,750,1875510,03/08/2015 00:00:00
6661725c4a08898920212f07,0,54500,49900,22565,2015_07_31,0,47500,8282995000,50000,112600,162600,235560558,8683115000,170310,23289,22565,-400120000,-7710,23289,-0.02156863,-1100,23063,VCB,368,574450,2550000000,50000,18871000000,373390,482,1060450,31/07/2015 00:00:00
6661725c4a08898920212f08,0,54500,51000,23063,2015_07_30,0,47500,6670129000,21220,110280,131500,235261528,6520889000,128800,23063,22611,149240000,2700,23063,0,0,23063,VCB,431,630910,1075429600,21220,16259000000,320770,405,870740,30/07/2015 00:00:00
6661725c4a08898920212f09,0,55000,51000,23063,2015_07_29,0,47900,15759748000,97000,208900,305900,235347488,11703203000,227640,23515,23063,4056545000,78260,23289,-0.00970874,-500,23289,VCB,328,650810,4992560000,97000,20421000000,396810,506,1132150,29/07/2015 00:00:00
6661725c4a08898920212f0a,0,54500,51500,23289,2015_07_28,0,47500,24500404000,120860,350850,471710,235513788,23549619000,453360,23967,23063,950785000,18350,23289,0.00980392,500,23063,VCB,588,1301610,6277668400,120860,38874000000,748360,882,1582720,28/07/2015 00:00:00
6661725c4a08898920212f0b,0,54000,51000,23063,2015_07_27,0,47000,5204677000,50790,52000,102790,234744238,23322937000,460100,23289,22611,-18118260000,-357310,22837,0,0,22837,VCB,750,1349430,2569974000,50790,46828000000,925380,577,1423930,27/07/2015 00:00:00
6661725c4a08898920212f0c,0,55000,50500,22837,2015_07_24,0,47900,7541895000,30000,117780,147780,234709898,7798515000,152940,23515,22837,-256620000,-5160,23289,-0.01941748,-1000,23289,VCB,477,619240,1529400000,30000,18042000000,353890,475,870340,24/07/2015 00:00:00
6661725c4a08898920212f0d,0,55500,51500,23289,2015_07_23,0,48400,5565900000,0,107160,107160,234781758,9607925000,184550,23967,23289,-4042025000,-77390,23741,-0.00961538,-500,23515,VCB,397,677950,0,0,20827000000,399180,722,1073560,23/07/2015 00:00:00
6661725c4a08898920212f0e,0,52500,52000,23515,2015_07_22,0,45800,9556058000,50000,140090,190090,234764338,44455720000,871550,23741,22158,-34899662000,-681460,22249,0.05691057,2800,22249,VCB,854,1989930,2545000000,50000,56201000000,1103990,526,1368930,22/07/2015 00:00:00
6661725c4a08898920212f0f,0,52500,49200,22249,2015_07_21,0,46000,9518669000,0,191860,191860,234784988,7526337000,152120,22837,22113,1992332000,39740,22339,-0.00404858,-200,22339,VCB,679,1111760,0,0,30003000000,605660,439,1084680,21/07/2015 00:00:00
6661725c4a08898920212f10,0,54500,49400,22339,2015_07_20,0,47500,3773973000,50000,25670,75670,234595408,4253800000,85300,23063,22294,-479827000,-9630,23063,-0.03137255,-1600,23063,VCB,663,790810,2491500000,50000,21255000000,426470,411,957390,20/07/2015 00:00:00
6661725c4a08898920212f11,0,54500,51000,23063,2015_07_17,0,47500,7575625000,50000,97160,147160,234680858,10691865000,207510,23515,23063,-3116240000,-60350,23289,0,0,23063,VCB,368,708630,2575000000,50000,17684000000,343320,528,928070,17/07/2015 00:00:00
6661725c4a08898920212f12,0,54500,51000,23063,2015_07_16,0,47500,6078725000,0,119290,119290,234549228,8732310000,171210,23515,22611,-2653585000,-51920,23063,0,0,23063,VCB,490,789170,0,0,19152000000,375790,400,792380,16/07/2015 00:00:00
6661725c4a08898920212f13,0,56000,51000,23063,2015_07_15,0,48900,3246360000,0,62380,62380,234477498,11163190000,215250,23741,23063,-7916830000,-152870,23741,-0.02857143,-1500,23741,VCB,456,867080,0,0,20756000000,400670,505,976530,15/07/2015 00:00:00
6661725c4a08898920212f14,0,56000,52500,23741,2015_07_14,0,48900,6142624000,71360,46660,118020,233825123,4308474000,83070,23967,22611,1834150000,34950,23741,0,0,23741,VCB,699,1017020,3699302400,71360,26684000000,514730,564,1081090,14/07/2015 00:00:00
6661725c4a08898920212f15,0,56000,52500,23741,2015_07_13,0,48900,41585567000,687830,97670,785500,233354396,49699777000,938750,24193,23515,-8114210000,-153250,23967,0,0,23741,VCB,430,1001910,36421476800,687830,27799000000,525230,597,1134480,13/07/2015 00:00:00
6661725c4a08898920212f16,0,56000,52500,23741,2015_07_10,0,48900,36106243000,525010,152060,677070,232865526,35154433000,659120,24419,23741,951810000,17950,24419,0,0,23741,VCB,409,840120,27993533200,525010,24791000000,464880,569,919560,10/07/2015 00:00:00
6661725c4a08898920212f17,0,55500,52500,23741,2015_07_09,0,48400,67572209000,719997,571310,1291307,232658326,74056434000,1419027,24646,22837,-6484225000,-127720,23289,0.00961538,500,23515,VCB,728,1916300,37439844000,719997,56673000000,1079840,741,1761450,09/07/2015 00:00:00
6661725c4a08898920212f18,0,57500,52000,23515,2015_07_08,0,50500,47341683000,133790,778380,912170,233124298,36598048000,702180,24646,22837,10743635000,209990,24419,-0.03703704,-2000,24419,VCB,1308,2662360,6947714700,133790,85968000000,1655430,886,2552940,08/07/2015 00:00:00
6661725c4a08898920212f19,0,58000,54000,24419,2015_07_07,0,51000,33133361000,253030,353030,606060,233277558,48932606000,893960,25324,24193,-15799245000,-287900,24419,-0.00917431,-500,24646,VCB,722,1550810,13835680400,253030,54874000000,1003450,671,1458190,07/07/2015 00:00:00
6661725c4a08898920212f1a,0,58000,54500,24646,2015_07_06,0,51000,44957300000,50670,779850,830520,233915208,44857650000,829180,25098,23967,99650000,1340,24646,0,0,24646,VCB,860,1960280,2736180000,50670,66556000000,1229700,862,1795700,06/07/2015 00:00:00
6661725c4a08898920212f1b,0,55000,54500,24646,2015_07_03,0,47900,21120579000,42470,350000,392470,234187788,19132824000,354870,24872,23289,1987755000,37600,23289,0.05825243,3000,23289,VCB,745,1307950,2298051700,42470,42208000000,784290,640,1378750,03/07/2015 00:00:00
6661725c4a08898920212f1c,0,51500,51500,23289,2015_07_02,0,45200,27726516000,0,553320,553320,234795654,9951799000,199770,23289,21842,17774717000,353550,21887,0.06185567,3000,21932,VCB,554,1640360,0,0,48903000000,977550,877,1407660,02/07/2015 00:00:00
6661725c4a08898920212f1d,0,52000,48500,21932,2015_07_01,0,45400,12172917000,27610,224610,252220,234795654,8134774000,169810,22113,21390,4038143000,82410,22068,-0.00614754,-300,22068,VCB,520,863980,1327488800,27610,26136000000,543510,536,899120,01/07/2015 00:00:00
6661725c4a08898920212f1e,0,50000,48800,22068,2015_06_30,0,43800,49476887000,0,1021350,1021350,235582264,3755435000,77420,22113,21073,45721452000,943930,21073,0.03829787,1800,21254,VCB,494,1769750,0,0,61394000000,1268430,872,1798450,30/06/2015 00:00:00
6661725c4a08898920212f1f,0,47800,47000,21254,2015_06_29,0,41600,27454142000,0,597280,597280,236048664,5393761000,117460,21344,19942,22060381000,479820,19988,0,0,20214,VCB,552,1857590,0,0,36755000000,801070,557,1260030,29/06/2015 00:00:00
6661725c4a08898920212f20,0,49100,44700,20214,2015_06_26,0,42700,9358151000,0,203410,203410,236128074,2356555000,52600,21209,20214,7001596000,150810,21118,-0.02616564,-1201,21209,VCB,495,874820,0,0,31648000000,689150,379,1191370,26/06/2015 00:00:00
6661725c4a08898920212f21,0,50000,46900,20757,2015_06_25,0,43700,9503752000,0,202280,202280,236267414,11035298000,234740,20978,20580,-1531546000,-32460,20757,0,0,20757,VCB,357,1002650,8740000000,200000,23393000000,497890,389,781330,25/06/2015 00:00:00
6661725c4a08898920212f22,0,50500,46900,20757,2015_06_24,0,44300,6578020000,59920,79170,139090,235401734,9019511000,190800,21111,20757,-2441491000,-51710,21067,0,0,21067,VCB,407,821830,2830021600,59920,23774000000,503260,393,895970,24/06/2015 00:00:00
6661725c4a08898920212f23,0,50500,47600,21067,2015_06_23,0,44300,17741722000,168100,205970,374070,235516244,13862230000,292100,21111,20801,3879492000,81970,21022,0,0,21067,VCB,340,731630,7973702000,168100,18983000000,400240,399,698070,23/06/2015 00:00:00
6661725c4a08898920212f24,0,50500,47600,21067,2015_06_22,0,44300,35462770000,417280,330520,747800,235846524,22783747000,480220,21067,20624,12679023000,267580,20624,0.02365591,1100,20580,VCB,488,996710,19796218600,417280,29119000000,614680,668,1026120,22/06/2015 00:00:00
6661725c4a08898920212f25,0,48000,46500,20580,2015_06_19,0,41800,78356090000,757430,930860,1688290,236772084,79091879000,1702280,20580,19783,-735789000,-13990,19828,0.03563474,1600,19872,VCB,1027,5306510,35220495000,757430,83291000000,1800460,1033,2445480,19/06/2015 00:00:00
6661725c4a08898920212f26,0,47500,44900,19872,2015_06_18,0,41300,7666619000,0,170570,170570,236926554,4115696000,91460,20093,19606,3550923000,79110,19606,0.01126126,500,19650,VCB,574,829880,0,0,20816000000,462680,610,1013340,18/06/2015 00:00:00
6661725c4a08898920212f27,0,47600,44400,19650,2015_06_17,0,41400,4646449000,0,104360,104360,237001014,0,0,19960,19429,4646449000,104360,19473,-0.00224719,-100,19695,VCB,588,712450,0,0,12106000000,272520,384,590020,17/06/2015 00:00:00
6661725c4a08898920212f28,0,48400,44500,19695,2015_06_16,0,42200,4181314000,0,93430,93430,236839444,237450000,5300,20137,19695,3943864000,88130,20049,-0.01766004,-800,20049,VCB,380,605800,0,0,16228000000,360950,520,865100,16/06/2015 00:00:00
6661725c4a08898920212f29,0,46600,45300,20049,2015_06_15,0,40600,18414599000,298850,114140,412990,236888144,13994660000,314950,20049,19296,4419939000,98040,19296,0.03899083,1700,19296,VCB,389,897440,13286871000,298850,20189000000,454090,529,755240,15/06/2015 00:00:00
6661725c4a08898920212f2a,0,46700,43600,19296,2015_06_12,0,40700,3267952000,0,74820,74820,236779534,1307680000,29900,19473,19252,1960272000,44920,19296,-0.00228833,-100,19341,VCB,478,496820,0,0,11235000000,257260,312,627830,12/06/2015 00:00:00
6661725c4a08898920212f2b,0,46300,43700,19341,2015_06_11,0,40300,9329888000,100000,113040,213040,236763834,15494304000,355000,19739,18987,-6164416000,-141960,19296,0.00923788,400,19164,VCB,781,1566350,4385000000,100000,35129000000,805370,567,1305380,11/06/2015 00:00:00
6661725c4a08898920212f2c,0,47200,43300,19164,2015_06_10,0,41200,25006825000,496430,80180,576610,236643931,24382589000,561870,19650,18942,624236000,14740,19650,-0.02036199,-900,19562,VCB,773,1139120,21545062000,496430,27365000000,630440,505,1158960,10/06/2015 00:00:00
6661725c4a08898920212f2d,0,48400,44200,19562,2015_06_09,0,42200,9430301000,0,211630,211630,236786051,8180418000,183430,20049,19429,1249883000,28200,19916,-0.02428256,-1100,20049,VCB,868,955710,0,0,30808000000,691070,472,1117900,09/06/2015 00:00:00
6661725c4a08898920212f2e,0,48200,45300,20049,2015_06_08,0,42000,7893611000,100000,74140,174140,236582671,10339897000,228740,20314,19739,-2446286000,-54600,19960,0.00443459,200,19960,VCB,686,895610,4535000000,100000,20465000000,452900,646,775720,08/06/2015 00:00:00
6661725c4a08898920212f2f,0,47600,45100,19960,2015_06_05,0,41400,22595592000,469950,38620,508570,235812061,29756010000,670030,20226,19341,-7160418000,-161460,19473,0.01348315,600,19695,VCB,948,1320630,20870479500,469950,26742000000,602160,443,955090,05/06/2015 00:00:00
6661725c4a08898920212f30,0,47600,44500,19695,2015_06_04,0,41400,98651026000,2221920,0,2221920,235361361,101730375000,2291430,20137,19429,-3079349000,-69510,19606,0,0,19695,VCB,658,982270,98631028800,2221920,17893000000,403010,345,875670,04/06/2015 00:00:00
6661725c4a08898920212f31,0,49100,44500,19695,2015_06_03,0,42700,38225285000,725100,120190,845290,234909241,45331881000,1002620,20580,19473,-7106596000,-157330,20359,-0.03050109,-1400,20314,VCB,1063,1150560,32764332100,725100,30206000000,667560,500,1280080,03/06/2015 00:00:00
6661725c4a08898920212f32,0,48800,45900,20314,2015_06_02,0,42600,91472694000,605000,1343750,1948750,235932941,66240818000,1414230,21332,20270,25231876000,534520,20314,0.00437637,200,20226,VCB,1230,2962230,28261850000,605000,98813000000,2101670,930,3249770,02/06/2015 00:00:00
6661725c4a08898920212f33,0,46300,45700,20226,2015_06_01,0,40300,36313445000,0,807680,807680,236505981,20293500000,450700,20359,19164,16019945000,356980,19164,0.05542725,2400,19164,VCB,638,1929560,0,0,54233000000,1207510,601,1627770,01/06/2015 00:00:00
6661725c4a08898920212f34,0,46100,43300,19164,2015_05_29,0,40100,42859682000,204000,785210,989210,236921611,33649421000,776310,19473,18898,9210261000,212900,18942,0.00464037,200,19075,VCB,718,1681090,8833200000,204000,46856000000,1080710,541,1739590,29/05/2015 00:00:00
6661725c4a08898920212f35,0,45900,43100,19075,2015_05_28,0,39900,32982222000,355000,430840,785840,237064151,16045634000,370050,19562,18810,16936588000,415790,18854,0.004662,200,18987,VCB,552,1658880,14350000000,355000,45466000000,1048640,456,1398790,28/05/2015 00:00:00
6661725c4a08898920212f36,0,46000,42900,18987,2015_05_27,0,40000,31249157000,270000,455300,725300,237329451,21685267000,504640,19296,18677,9563890000,220660,18677,-0.00232558,-100,19031,VCB,629,1649050,11623500000,270000,32601000000,757720,454,1361550,27/05/2015 00:00:00
6661725c4a08898920212f37,0,44900,43000,19031,2015_05_26,0,39100,29865120000,100000,594010,694010,237918831,20188555000,469580,19296,18544,9676565000,224430,18588,0.02380952,1000,18588,VCB,729,1782180,4325000000,100000,43587000000,1016490,622,1485440,26/05/2015 00:00:00
6661725c4a08898920212f38,0,45100,42000,18588,2015_05_25,0,39300,11287596000,51200,217710,268910,238041851,27772164000,644500,18765,18411,-16484568000,-375590,18500,-0.00473934,-200,18677,VCB,623,1033220,15661388000,356200,28826000000,686420,409,1176630,25/05/2015 00:00:00
6661725c4a08898920212f39,0,42800,42200,18677,2015_05_22,0,37200,38829002000,330000,632710,962710,238545431,8009106000,190000,18721,17703,30819896000,772710,17836,0.055,2200,17703,VCB,745,1929660,12441000000,330000,53198000000,1282150,802,1725420,22/05/2015 00:00:00
6661725c4a08898920212f3a,0,42300,40000,17703,2015_05_21,0,36900,12880668000,0,321820,321820,238819281,185288000,4630,17924,17570,12695380000,317190,17703,0.01010101,400,17526,VCB,461,939270,0,0,27456000000,685570,588,1250660,21/05/2015 00:00:00
6661725c4a08898920212f3b,0,41800,39600,17526,2015_05_20,0,36400,17985775000,275710,180020,455730,238881801,14619869000,370400,17570,17260,3365906000,85330,17305,0.01278772,500,17305,VCB,574,1080220,10887787900,275710,19032000000,482750,518,854260,20/05/2015 00:00:00
6661725c4a08898920212f3c,0,41300,39100,17305,2015_05_19,0,35900,8027858000,36550,170680,207230,239044981,19770069000,495680,17482,16862,-11742211000,-288450,16951,0.01295337,500,17083,VCB,567,745000,14782409000,366550,13608000000,350870,436,661120,19/05/2015 00:00:00
6661725c4a08898920212f3d,0,41000,38600,17083,2015_05_18,0,35800,16244098000,0,423830,423830,239263811,1830660000,47970,17128,16685,14413438000,375860,16774,0.00520833,200,16995,VCB,544,943470,0,0,21308000000,556660,319,944180,18/05/2015 00:00:00
6661725c4a08898920212f3e,0,40900,38400,16995,2015_05_15,0,35700,5479506000,0,142510,142510,239247661,4518413000,117500,17216,16774,961093000,25010,16951,0.00261097,100,16951,VCB,396,846370,0,0,17930000000,465740,387,923010,15/05/2015 00:00:00
6661725c4a08898920212f3f,0,40700,38300,16951,2015_05_14,0,35500,5221110000,130000,7280,137280,239219491,5232122000,137500,17039,16729,-11012000,-220,16729,0.00524934,200,16862,VCB,95,740500,4945200000,130000,2355000000,61900,278,2490900,14/05/2015 00:00:00
6661725c4a08898920212f40,0,41300,38100,16862,2015_05_13,0,35900,20082170000,368420,160940,529360,239337531,21756744000,573420,17083,16597,-1674574000,-44060,17083,-0.01295337,-500,17083,VCB,466,585820,13977854800,368420,13812000000,364050,231,716600,13/05/2015 00:00:00
6661725c4a08898920212f41,0,41600,38600,17083,2015_05_12,0,36200,26844774070,394510,300930,695440,239539171,21346755070,553170,17305,16951,5498019000,142270,17305,-0.0078,-300,17216,VCB,297,661980,15214370100,394510,16726840000,432980,428,911690,12/05/2015 00:00:00
6661725c4a08898920212f42,0,41400,38900,17216,2015_05_11,0,36000,6897170000,0,177440,177440,239713007,1374754000,35450,17349,17083,5522416000,141990,17128,0.0051,200,17128,VCB,161,576870,0,0,12173390000,312920,434,784460,11/05/2015 00:00:00
6661725c4a08898920212f43,0,40200,38700,17128,2015_05_08,0,35000,27555409000,0,712440,712440,240420947,1663090000,42900,17305,16508,25892319000,669540,16641,0.0292,1100,16641,VCB,463,1566300,0,0,40056820000,1036170,1070,1858280,08/05/2015 00:00:00
6661725c4a08898920212f44,0,39600,37600,16641,2015_05_07,0,34600,16089378000,0,430050,430050,240809491,3702326000,99290,16685,16331,12387052000,330760,16420,0.0134,500,16420,VCB,322,1128670,0,0,25671610000,686100,557,1244010,07/05/2015 00:00:00
6661725c4a08898920212f45,0,39800,37100,16420,2015_05_06,0,34600,12260477000,0,329810,329810,241090831,133914000,3600,16552,16243,12126563000,326210,16375,-0.0027,-100,16464,VCB,256,574680,0,0,15977840000,429770,541,1111260,06/05/2015 00:00:00
6661725c4a08898920212f46,0,38000,37200,16464,2015_05_05,0,33200,14108295000,0,388680,388680,241478941,167400000,4500,16464,15711,13940895000,384180,15756,0.0449,1600,15756,VCB,365,1243620,0,0,17160230000,473810,233,673400,05/05/2015 00:00:00
6661725c4a08898920212f47,0,38700,35600,15756,2015_05_04,0,33700,13287388000,0,368960,368960,241838891,1477150000,41500,16243,15711,11810238000,327460,16021,-0.0166,-600,16021,VCB,279,879910,0,0,18407790000,511240,277,831750,04/05/2015 00:00:00
6661725c4a08898920212f48,0,39800,36200,16021,2015_04_27,0,34600,4525519000,0,122170,122170,241960131,1762824000,48460,16508,16021,2762695000,73710,16420,-0.0269,-1000,16464,VCB,135,277800,0,0,7413160000,201080,177,422380,27/04/2015 00:00:00
6661725c4a08898920212f49,0,39500,37200,16464,2015_04_24,0,34500,4381178000,0,118000,118000,242026481,21204000,570,16508,16375,4359974000,117430,16464,0.0054,200,16375,VCB,98,271710,0,0,6873790000,185110,277,488620,24/04/2015 00:00:00
6661725c4a08898920212f4a,0,39500,37000,16375,2015_04_23,0,34500,11834236000,0,320320,320320,242267801,333370000,9010,16420,16243,11500866000,311310,16375,0,0,16375,VCB,128,717690,0,0,15096240000,408610,243,652140,23/04/2015 00:00:00
6661725c4a08898920212f4b,0,39200,37000,16375,2015_04_22,0,34200,20590687000,0,557310,557310,242791841,34131000,930,16420,16243,20556556000,556380,16243,0.0081,300,16243,VCB,271,1101130,0,0,24748210000,669760,377,1124580,22/04/2015 00:00:00
6661725c4a08898920212f4c,0,39900,36700,16243,2015_04_21,0,34700,18449966000,0,498620,498620,243246821,1921380000,51650,16508,16198,16528586000,446970,16420,-0.0161,-600,16508,VCB,274,887590,0,0,25365200000,685380,325,1239450,21/04/2015 00:00:00
6661725c4a08898920212f4d,0,40000,37300,16508,2015_04_20,0,34800,13778981000,0,370780,370780,243604631,2918601000,79000,16597,16331,10860380000,291780,16597,-0.0027,-100,16552,VCB,215,812000,0,0,19549070000,526550,377,862170,20/04/2015 00:00:00
6661725c4a08898920212f4e,0,39900,37400,16552,2015_04_17,0,34700,12445622000,0,331920,331920,243912041,1246874000,33270,16685,16508,11198748000,298650,16508,0.0026,100,16508,VCB,333,1340070,0,0,34461190000,918190,752,1780710,17/04/2015 00:00:00
6661725c4a08898920212f4f,0,39100,37300,16508,2015_04_16,0,34100,28610201640,220460,556380,776840,244427421,9725688640,264100,16641,16154,18884513000,512740,16198,0.0191,700,16198,VCB,390,1855280,8119541800,220460,38094510000,1034230,560,1663710,16/04/2015 00:00:00
6661725c4a08898920212f50,0,38900,36600,16198,2015_04_15,0,33900,18702416000,0,512300,512300,244859711,473601000,12970,16243,16065,18228815000,499330,16065,0.0054,200,16110,VCB,262,1213300,0,0,25013710000,685160,459,1454310,15/04/2015 00:00:00
6661725c4a08898920212f51,0,38900,36400,16110,2015_04_14,0,33900,20902342000,0,572840,572840,245197618,893608000,24510,16243,16065,20008734000,548330,16198,0,0,16110,VCB,350,1412410,0,0,39838110000,1090910,544,2043990,14/04/2015 00:00:00
6661725c4a08898920212f52,0,38500,36400,16110,2015_04_13,0,33500,13166934000,0,364250,364250,244747188,1486100000,41000,16110,15933,11680834000,323250,16021,0.0111,400,15933,VCB,269,1082050,0,0,24116820000,666920,417,1252770,13/04/2015 00:00:00
6661725c4a08898920212f53,0,38300,36000,15933,2015_04_10,0,33300,6231866000,0,173140,173140,244758008,2883407000,80010,16110,15844,3348459000,93130,15844,0.0055,200,15844,VCB,267,1134620,0,0,20432630000,566250,518,1483430,10/04/2015 00:00:00
6661725c4a08898920212f54,0,37900,35800,15844,2015_04_09,0,33100,4461368000,0,125310,125310,244728588,8383038000,234920,16021,15667,-3921670000,-109610,15667,0.0084,300,15711,VCB,358,1444670,0,0,19052950000,532290,479,1108100,09/04/2015 00:00:00
6661725c4a08898920212f55,0,38300,35500,15711,2015_04_08,0,33300,27153826000,0,765190,765190,245493778,28914129000,814680,15844,15667,-1760303000,-49490,15800,-0.0084,-300,15844,VCB,370,1579970,0,0,36903720000,1039830,285,1458250,08/04/2015 00:00:00
6661725c4a08898920212f56,0,37900,35800,15844,2015_04_07,0,33100,13393379000,100000,277710,377710,245748278,9296653000,262320,15888,15534,4096726000,115390,15711,0.0084,300,15711,VCB,411,1625350,3548000000,100000,24699280000,696080,431,1027230,07/04/2015 00:00:00
6661725c4a08898920212f57,0,38100,35500,15711,2015_04_06,0,33300,8762859000,0,246680,246680,245964328,5499879000,154730,15800,15711,3262980000,91950,15711,-0.0057,-200,15800,VCB,166,702640,762000000,20000,12300590000,346120,248,671860,06/04/2015 00:00:00
6661725c4a08898920212f58,0,38100,35700,15800,2015_04_03,0,33300,7849381000,0,220660,220660,245956478,0,0,15844,15711,7849381000,220660,15800,0,0,15800,VCB,243,1046840,1071000000,30000,15496230000,435220,311,800070,03/04/2015 00:00:00
6661725c4a08898920212f59,0,37400,35700,15800,2015_04_02,0,32600,7602236000,0,215300,215300,246071275,812550000,23210,15844,15446,6789686000,192090,15490,0.02,700,15490,VCB,339,1481580,1122000000,30000,19072750000,538520,460,965810,02/04/2015 00:00:00
6661725c4a08898920212f5a,0,37500,35000,15490,2015_04_01,0,32700,19570734000,0,559380,559380,245905855,1075013000,30630,15623,15402,18495721000,528750,15534,-0.0029,-100,15534,VCB,335,1504220,750000000,20000,30843060000,881700,448,1398060,01/04/2015 00:00:00
6661725c4a08898920212f5b,0,37500,35100,15534,2015_03_31,0,32700,7863302000,0,222480,222480,245464405,8036500000,228510,15756,15490,-173198000,-6030,15534,0,0,15534,VCB,399,1297130,750000000,20000,23914040000,677180,466,1210440,31/03/2015 00:00:00
6661725c4a08898920212f5c,0,37700,35100,15534,2015_03_30,0,32900,13805776000,90000,301680,391680,245470375,6713900000,190500,15711,15534,7091876000,201180,15534,-0.0057,-200,15623,VCB,266,1109940,4831300000,134000,23430460000,664600,417,1116660,30/03/2015 00:00:00
6661725c4a08898920212f5d,0,37400,35300,15623,2015_03_27,0,32600,25065242000,100000,613530,713530,245324775,28992348000,824800,15756,15446,-3927106000,-111270,15490,0.0085,300,15490,VCB,504,2298780,5758000000,160000,51036750000,1452040,561,2392700,27/03/2015 00:00:00
6661725c4a08898920212f5e,0,37800,35000,15490,2015_03_26,0,33000,20944746920,302970,294000,596970,244916115,33136843920,942500,15800,15446,-12192097000,-345530,15446,-0.0113,-400,15667,VCB,657,2325700,10643295500,302970,47080170000,1339170,560,2194390,26/03/2015 00:00:00
6661725c4a08898920212f5f,0,37700,35400,15667,2015_03_25,0,32900,9027023000,0,256960,256960,241769615,10399091000,295710,15711,15490,-1372068000,-38750,15534,0.0028,100,15623,VCB,474,1608880,1658800000,44000,23276320000,661510,441,1144580,25/03/2015 00:00:00
6661725c4a08898920212f60,0,37600,35300,15623,2015_03_24,0,32800,30417505000,0,871690,871690,241881111,26511483000,759130,15667,15269,3906022000,112560,15490,0.0028,100,15579,VCB,853,2917940,2256000000,60000,57252010000,1639950,546,2426230,24/03/2015 00:00:00
6661725c4a08898920212f61,0,38500,35200,15579,2015_03_23,0,33500,18620860000,200000,325900,525900,242127291,32864911000,927060,16021,15534,-14244051000,-401160,15933,-0.0223,-800,15933,VCB,583,1479600,7092000000,200000,35103280000,989730,466,1800440,23/03/2015 00:00:00
6661725c4a08898920212f62,0,37900,36000,15933,2015_03_20,0,33100,92317948000,400000,2165210,2565210,243955821,136894320000,3803460,16110,15623,-44576372000,-1238250,15623,0.014,500,15711,VCB,1434,10419180,14392000000,400000,145951940000,4058430,723,4538390,20/03/2015 00:00:00
6661725c4a08898920212f63,0,38300,35500,15711,2015_03_19,0,33300,17887272920,321210,183310,504520,242509791,38335212920,1081400,15756,15623,-20447940000,-576880,15756,-0.0084,-300,15844,VCB,564,2378130,11386894500,321210,36314920000,1024340,396,1493510,19/03/2015 00:00:00
6661725c4a08898920212f64,0,38100,35800,15844,2015_03_18,0,33300,2023500000,0,57000,57000,242265231,2832472000,79720,15888,15623,-808972000,-22720,15756,0.0028,100,15800,VCB,494,1537950,0,0,10834630000,305040,362,571130,18/03/2015 00:00:00
6661725c4a08898920212f65,0,37700,35700,15800,2015_03_17,0,32900,12636309900,267100,85720,352820,242094871,21599897900,603780,15977,15711,-8963588000,-250960,15711,0.0113,400,15623,VCB,582,2105950,9556838000,267100,21500340000,600760,432,983410,17/03/2015 00:00:00
6661725c4a08898920212f66,0,39200,35300,15623,2015_03_16,0,34200,17362424000,100000,388580,488580,242075851,61383434000,1729340,16065,15490,-44021010000,-1240760,15490,-0.0382,-1400,16243,VCB,1503,3681870,3555000000,100000,73515220000,2068770,639,3331570,16/03/2015 00:00:00
6661725c4a08898920212f67,0,39300,36700,16243,2015_03_13,0,34300,671124000,0,18060,18060,241693631,11136128000,301560,16552,16243,-10465004000,-283500,16375,-0.0028,-100,16287,VCB,370,1076630,0,0,18423630000,498020,517,1051280,13/03/2015 00:00:00
6661725c4a08898920212f68,0,39000,36800,16287,2015_03_12,0,34000,9486000000,150000,110000,260000,241077615,14830660000,406080,16331,16110,-5344660000,-146080,16110,0.0082,300,16154,VCB,414,1181660,5475000000,150000,13833000000,378150,364,616750,12/03/2015 00:00:00
6661725c4a08898920212f69,0,39300,36500,16154,2015_03_11,0,34300,3670739000,0,100390,100390,240335086,14902235000,407600,16331,16110,-11231496000,-307210,16287,-0.0082,-300,16287,VCB,502,1346090,0,0,21095230000,576700,440,972190,11/03/2015 00:00:00
6661725c4a08898920212f6a,0,38900,36800,16287,2015_03_10,0,33900,202708000,0,5610,5610,239964496,14640551000,400280,16375,15977,-14437843000,-394670,15977,0.0109,400,16110,VCB,658,1601430,0,0,21853320000,596890,340,1009450,10/03/2015 00:00:00
6661725c4a08898920212f6b,0,39900,36400,16110,2015_03_09,0,34700,4441655000,0,121550,121550,239882216,26566690000,726010,16508,15977,-22125035000,-604460,16508,-0.0242,-900,16508,VCB,1212,2104060,0,0,43203350000,1180460,528,1645170,09/03/2015 00:00:00
6661725c4a08898920212f6c,0,40500,37300,16508,2015_03_06,0,35300,7790880000,100000,108280,208280,239803366,35244755000,942910,16818,16243,-27453875000,-734630,16729,-0.0159,-600,16774,VCB,1145,2995540,3737000000,100000,52747000000,1411330,576,1880540,06/03/2015 00:00:00
